index,brand,description,price,colour,shop,product_id,type,price_pack
24376,Minus,Carli Knit Top Mujer,60.0,dorado,amazon,11587,top,60.0
15208,Minus,Belima Shirt Camisa para Mujer,49.89,beis,amazon,11588,camisa,49.89
18945,Minus,Carli Knit Top Mujer,42.0,amarillo,amazon,11589,top,42.0
14756,Minus,Carlina Knit tee Camiseta de Punto para Mujer,45.5,beis,amazon,11590,camiseta,45.5
15219,Minus,Camisa Meredy Mujer,65.0,beis,amazon,11591,camisa,65.0
16184,Minus,Cathy Gots tee Camiseta Mujer,24.5,rojo,amazon,11592,camiseta,24.5
13975,Minus,Camiseta de Punto Carlina Mujer,53.78,marron,amazon,11593,camiseta,53.78
14127,Minus,Pamela Knit tee Camiseta de Punto para Mujer,49.99,marron,amazon,11594,camiseta,49.99
18540,Minus,Cathy Gots tee Camiseta Mujer,24.5,amarillo,amazon,11595,camiseta,24.5
14701,Minus,Mersin Knit tee Camiseta de Punto para Mujer,45.5,beis,amazon,11596,camiseta,45.5
17608,Minus,Camiseta Johanna Mujer,32.71,naranja,amazon,11597,camiseta,32.71
17604,Minus,Miajohanna SS tee Camiseta Mujer,35.39,naranja,amazon,11598,camiseta,35.39
17980,Minus,Camisa Molia Mujer,54.46,naranja,amazon,11599,camisa,54.46
18689,Minus,Camiseta Leti Mujer,15.42,amarillo,amazon,11600,camiseta,15.42
23656,Minus,Mujer Hanna Camiseta,39.95,morado,amazon,11601,camiseta,39.95
13631,Minus,Camisa para Mujer,62.03,marron,amazon,11602,camisa,62.03
14112,Minus,Veronica Knit tee Camiseta de Punto para Mujer,41.95,marron,amazon,11603,camiseta,41.95
18788,Minus,Mujer Asa Camiseta,25.8,amarillo,amazon,11604,camiseta,25.8
17815,Minus,Frija Blouse Blusa para Mujer,25.69,naranja,amazon,11605,camisa,25.69
14697,Minus,Cathy Gots tee Camiseta Mujer,24.5,beis,amazon,11606,camiseta,24.5
24172,Minus,Pamela Knit tee Camiseta de Punto para Mujer,39.85,morado,amazon,11607,camiseta,39.85
13792,Minus,Rikka V-Neck Blouse Blusa con Cuello de Pico para Mujer,13.08,marron,amazon,11608,camisa,13.08
14675,Minus,Cathy Gots tee Camiseta Mujer,24.5,beis,amazon,11609,camiseta,24.5
13457,Minus,Nagina Shirt Camisa para Mujer,55.0,marron,amazon,11610,camisa,55.0
18781,Minus,Mujer Asa Camiseta,25.8,amarillo,amazon,11611,camiseta,25.8
17102,Minus,Cathy Gots tee Camiseta Mujer,21.0,rosa,amazon,11612,camiseta,21.0
13720,Minus,Cathy Gots tee Camiseta Mujer,8.13,marron,amazon,11613,camiseta,8.13
13995,Minus,Mujer Asa Camiseta,24.55,marron,amazon,11614,camiseta,24.55
15204,Minus,Carli Knit Top Mujer,47.48,beis,amazon,11615,top,47.48
18154,Minus,Leti tee Camiseta para Mujer,22.75,naranja,amazon,11616,camiseta,22.75
13461,Minus,Semma PU Shirt Camisa de Poliuretano para Mujer,67.75,marron,amazon,11617,camisa,67.75
13657,Minus,Leti V-Neck tee Camiseta con Cuello en v para Mujer,35.0,marron,amazon,11618,camiseta,35.0
13627,Minus,Mary Knit Top Camiseta de Punto para Mujer,9.17,marron,amazon,11619,top,9.17
11831,Minus,Minus Women's Milea Shirt,21.16,gris,amazon,11620,camiseta,21.16
11990,Minus,Cathy Gots tee Camiseta Mujer,24.5,gris,amazon,11621,camiseta,24.5
13724,Minus,Mersin Knit tee Camiseta de Punto para Mujer,37.63,marron,amazon,11622,camiseta,37.63
21075,Minus,Cathy Gots tee Camiseta Mujer,21.0,verde,amazon,11623,camiseta,21.0
24252,Minus,Carlina Knit tee Camiseta de Punto para Mujer,59.95,dorado,amazon,11624,camiseta,59.95
13772,Minus,Carlina Knit tee Camiseta de Punto para Mujer,59.95,marron,amazon,11625,camiseta,59.95
10922,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,32.78,negro,amazon,11626,chaqueta,32.78
22623,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,40.37,azul,amazon,11627,chaqueta,40.37
12891,Mirabella Health & Beauty,Uniforme de túnica de belleza Shakina para mujer,40.67,blanco,amazon,11628,vestido,40.67
16517,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Arete,48.92,rosa,amazon,11629,chaqueta,48.92
23343,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,40.37,morado,amazon,11630,chaqueta,40.37
11577,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,52.49,gris,amazon,11631,chaqueta,52.49
15522,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Arete,32.61,rojo,amazon,11632,chaqueta,32.61
12795,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,40.37,blanco,amazon,11633,chaqueta,40.37
10872,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Arete,35.29,negro,amazon,11634,chaqueta,35.29
20520,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,40.76,verde,amazon,11635,chaqueta,40.76
13434,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,33.78,marron,amazon,11636,chaqueta,33.78
23358,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Arete,48.92,morado,amazon,11637,chaqueta,48.92
16512,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,40.76,rosa,amazon,11638,chaqueta,40.76
21180,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Freya,40.37,turquesa,amazon,11639,chaqueta,40.37
12716,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Arete,35.22,blanco,amazon,11640,chaqueta,35.22
22591,Mirabella Health & Beauty,Casaca Chaqueta éstetica de Mujer Arete,36.33,azul,amazon,11641,chaqueta,36.33
12403,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,blanco,amazon,11642,top,13.99
22261,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,azul,amazon,11643,top,13.99
20259,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,verde,amazon,11644,top,8.99
23754,Miss Rouge,"Camiseta, de Voile, redecilla Transparente, Cuello Enrollado",13.99,morado,amazon,11645,camiseta,13.99
16506,Miss Rouge,Camiseta de tul transparente,13.99,rosa,amazon,11646,camiseta,13.99
12388,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,blanco,amazon,11647,top,8.99
20452,Miss Rouge,Camiseta de tul transparente,14.99,verde,amazon,11648,camiseta,14.99
22295,Miss Rouge,"Top, camiseta de tirantes de encaje",9.99,azul,amazon,11649,top,9.99
13583,Miss Rouge,"Miss Rojo: Top, camiseta de tirantes con tirantes, viscosa, marrón, Talla única",8.99,marron,amazon,11650,top,8.99
20276,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,verde,amazon,11651,top,13.99
10422,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,negro,amazon,11652,top,8.99
16357,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,rosa,amazon,11653,top,8.99
12434,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,blanco,amazon,11654,top,10.59
12115,Miss Rouge,"Camiseta, de Voile, redecilla Transparente, Cuello Enrollado",13.99,gris,amazon,11655,camiseta,13.99
18270,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,amarillo,amazon,11656,top,8.99
18277,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,amarillo,amazon,11657,top,13.99
12261,Miss Rouge,"camiseta interior para mujer de manga larga, viscosa",7.69,gris,amazon,11658,camiseta,7.69
13913,Miss Rouge,"camiseta interior para mujer de manga larga, viscosa",7.69,marron,amazon,11659,camiseta,7.69
22233,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,azul,amazon,11660,top,8.99
18287,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,amarillo,amazon,11661,top,10.59
16382,Miss Rouge,"Top, camiseta de tirantes de encaje",9.99,rosa,amazon,11662,top,9.99
10482,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,negro,amazon,11663,top,10.59
16364,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,rosa,amazon,11664,top,13.99
20300,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,verde,amazon,11665,top,10.59
18368,Miss Rouge,"Miss Rojo Camiseta, Top de Velo, Brillante/Brillo",11.99,amarillo,amazon,11666,top,11.99
22530,Miss Rouge,Camiseta de tul transparente,13.99,azul,amazon,11667,camiseta,13.99
14310,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,beis,amazon,11668,top,10.59
17257,Miss Rouge,"Camiseta, de Voile, redecilla Transparente, Cuello Enrollado",10.99,rosa,amazon,11669,camiseta,10.99
23229,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,morado,amazon,11670,top,8.99
14811,Miss Rouge,"Camiseta, de Voile, redecilla Transparente, Cuello Enrollado",13.99,beis,amazon,11671,camiseta,13.99
22775,Miss Rouge,"Miss Rojo Camiseta, Top de Velo, Brillante/Brillo",11.99,azul,amazon,11672,top,11.99
13324,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,marron,amazon,11673,top,8.99
17309,Miss Rouge,"Top, camiseta de tirantes de encaje",9.99,naranja,amazon,11674,top,9.99
11539,Miss Rouge,Camiseta de tul transparente,13.99,gris,amazon,11675,camiseta,13.99
11095,Miss Rouge,"Miss Rojo Camiseta, Top de Velo, Brillante/Brillo",11.99,negro,amazon,11676,top,11.99
12936,Miss Rouge,"Miss Rojo Camiseta, Top de Velo, Brillante/Brillo",11.99,blanco,amazon,11677,top,11.99
17298,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,naranja,amazon,11678,top,13.99
14165,Miss Rouge,"Camiseta de tirantes transparente para mujer, talla única 36-40, marrón, Talla única",13.99,marron,amazon,11679,camiseta,13.99
23251,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,morado,amazon,11680,top,10.59
23241,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,morado,amazon,11681,top,13.99
14923,Miss Rouge,"camiseta interior para mujer de manga larga, viscosa",7.69,beis,amazon,11682,camiseta,7.69
15358,Miss Rouge,"Top, camiseta de tirantes de encaje",10.59,rojo,amazon,11683,top,10.59
11634,Miss Rouge,"Miss Rojo Camiseta, Top de Velo, Brillante/Brillo",11.99,gris,amazon,11684,top,11.99
11375,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,gris,amazon,11685,top,8.99
22963,Miss Rouge,"Miss Rojo - Camiseta para debajo del jersey para mujer, manga larga, cuello vuelto",9.99,azul,amazon,11686,chaqueta,9.99
13331,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,marron,amazon,11687,top,13.99
14293,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,beis,amazon,11688,top,8.99
14558,Miss Rouge,"Miss Rojo: Top, camiseta de tirantes con tirantes, viscosa, marrón, Talla única",8.99,beis,amazon,11689,top,8.99
15336,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,rojo,amazon,11690,top,13.99
15321,Miss Rouge,"Top, camiseta de tirantes, viscosa",8.99,rojo,amazon,11691,top,8.99
24215,Miss Rouge,"Miss Rojo Camiseta, Top de Velo, Brillante/Brillo",11.99,dorado,amazon,11692,top,11.99
11409,Miss Rouge,"Top, camiseta de tirantes de encaje",9.99,gris,amazon,11693,top,9.99
14298,Miss Rouge,"Señorita Roja: Camiseta, red,Top de Vela Transparente,Talla única 36-40",13.99,beis,amazon,11694,top,13.99
6608,Miss Selfridge,Vestido corto fruncido en la parte delantera con estampado animal de Miss Selfridge,9.5,multicolor,asos,11695,vestido,9.5
4193,Miss Selfridge,Vestido lencero midi con estampado animal y detalle de volantes en el pecho y bajo de Miss Selfridge,23.0,multicolor,asos,11696,vestido,23.0
3285,Miss Selfridge,Vestido largo negro de tirantes sin costuras con espalda abierta de Miss Selfridge,32.5,negro,asos,11697,vestido,32.5
6059,Miss Selfridge,Vestido corto con falda escalonada y estampado de cuadros y rosas de chifón de Miss Selfridge,16.5,beis,asos,11698,falda,16.5
8534,Miss Selfridge,Vestido a rayas onduladas con cuello halter de punto texturizado de Miss Selfridge,22.5,azul,asos,11699,vestido,22.5
9233,Miss Selfridge,Vestido corto ajustado con estampado de rosas de bengalina de Miss Selfridge,10.5,rosa,asos,11700,vestido,10.5
422,Miss Selfridge,Camiseta color crudo extragrande con diseño del signo Sagitario de Miss Selfridge,21.0,beis,asos,11701,camiseta,21.0
4654,Miss Selfridge,Vestido lencero corto monocromático con estampado de cebra y detalle retorcido en la parte delantera de Miss Selfridge,12.0,multicolor,asos,11702,vestido,12.0
9449,Miss Selfridge,Vestido corto con volantes y estampado animal y floral de chifón de Miss Selfridge Petite,18.79,beis,asos,11703,vestido,18.79
9447,Miss Selfridge,Vestido midi negro fruncido de sirsaca de Miss Selfridge,32.89,negro,asos,11704,vestido,32.89
4210,Miss Selfridge,Vestido verde con detalle vuelto de punto de canalé de Miss Selfridge,22.0,verde,asos,11705,vestido,22.0
6041,Miss Selfridge,Vestido de tarde corto con estampado animal y detalle de solapas de Miss Selfridge,19.0,multicolor,asos,11706,vestido,19.0
9878,Miss Selfridge,Vestido camisero con estampado animal y volantes en los hombros de Miss Selfridge,21.0,negro,asos,11707,vestido,21.0
6028,Miss Selfridge,Vestido evasé fruncido con estampado de minicorazones de malla de Miss Selfridge,14.0,negro,asos,11708,vestido,14.0
6029,Miss Selfridge,Vestido con diseño 2 en 1 y solapas bordadas de Miss Selfridge,28.0,negro,asos,11709,vestido,28.0
6885,Miss Selfridge,Vestido de tarde corto estilo corsé con estampado de florecitas y detalle de volantes de Miss Selfridge Petite,34.5,verde,asos,11710,lenceria,34.5
4627,Miss Selfridge,Vestido lencero midi multicolor con estampado de pañuelo y detalle retorcido en la parte delantera de Miss Selfridge,18.0,verde,asos,11711,vestido,18.0
5670,Miss Selfridge,Vestido largo abotonado de manga larga con estampado de leopardo de Miss Selfridge Petite,42.5,multicolor,asos,11712,vestido,42.5
9869,Miss Selfridge,Vestido corto color camel de punto de ochos de Miss Selfridge,17.25,marron,asos,11713,vestido,17.25
8145,Miss Selfridge,Vestido amplio con estampado floral vintage y frunces en el pecho de Miss Selfridge,15.0,multicolor,asos,11714,vestido,15.0
5082,Miss Selfridge,Vestido corto color chocolate con espalda entramada de punto acanalado de Miss Selfridge,24.0,marron,asos,11715,vestido,24.0
4650,Miss Selfridge,Vestido corto amplio estilo mesonera con mangas anudadas y estampado de cebra naranja de Miss Selfridge Petite,12.0,naranja,asos,11716,vestido,12.0
8316,Miss Selfridge,Vestido negro con flecos de croché de Miss Selfridge,28.0,negro,asos,11717,vestido,28.0
9252,Miss Selfridge,Vestido midi verde con estampado animal anudado a la espalda de Miss Selfridge,18.79,verde,asos,11718,vestido,18.79
6908,Miss Selfridge,Vestido marrón chocolate con volantes de punto de Miss Selfridge,25.0,marron,asos,11719,vestido,25.0
5081,Miss Selfridge,Vestido corto rojo con espalda entramada de punto acanalado de Miss Selfridge,20.0,rojo,asos,11720,vestido,20.0
6627,Miss Selfridge,Vestido midi 2 en 1 ajustado con camiseta de malla y estampado de florecitas de Miss Selfridge,15.5,multicolor,asos,11721,vestido,15.5
4649,Miss Selfridge,Vestido lila estilo americana con detalle de anilla de bengalina de Miss Selfridge Petite,20.0,morado,asos,11722,vestido,20.0
4219,Miss Selfridge,Vestido vaquero largo escalonado con lavado medio de Miss Selfridge,33.0,azul,asos,11723,vestido,33.0
9865,Miss Selfridge,Vestido corto de tirantes con estampado de mariposas de satén de Miss Selfridge,9.5,verde,asos,11724,vestido,9.5
4207,Miss Selfridge,Vestido midi estilo corsé con cordones anchos y estampado de florecitas de Miss Selfridge,29.0,multicolor,asos,11725,lenceria,29.0
4201,Miss Selfridge,"Vestido corto blanco de tirantes con estampado de florecitas, cordones y bordado inglés de Miss Selfridge",29.0,blanco,asos,11726,vestido,29.0
4226,Miss Selfridge,Vestido negro abullonado estilo paracaidista con diseño fruncido de Miss Selfridge,24.5,negro,asos,11727,vestido,24.5
4164,Miss Selfridge,Vestido largo abotonado con mangas ángel y estampado animal de Miss Selfridge Petite,22.0,multicolor,asos,11728,vestido,22.0
4912,Miss Selfridge,"Vestido de tarde rosa floral con cuello, mangas fruncidas y diseño escalonado de Miss Selfridge",36.0,rosa,asos,11729,vestido,36.0
4148,Miss Selfridge,Vestido largo rojo de tirantes con estampado animal y busto fruncido de Miss Selfridge,24.0,rojo,asos,11730,vestido,24.0
9464,Miss Selfridge,Vestido negro con escote corazón y cinturón de Miss Selfridge,34.99,negro,asos,11731,vestido,34.99
99,Miss Selfridge,Camiseta vaquera color piedra de manga corta estilo corsé con estampado efecto trampantojo de Miss Selfridge,19.0,marron,asos,11732,lenceria,19.0
8484,Miss Selfridge,Vestido camisero corto blanco con detalle de anilla de Miss Selfridge,19.5,blanco,asos,11733,vestido,19.5
7534,Miss Selfridge,Vestido corto ajustado con estampado de girasoles y lazada delantera de Miss Selfridge,13.0,beis,asos,11734,vestido,13.0
5064,Miss Selfridge,Vestido marrón chocolate texturizado con cuello ancho de Miss Selfridge,17.0,marron,asos,11735,vestido,17.0
7533,Miss Selfridge,"Vestido corto morado amplio con cuello de pico, mangas abullonadas y estampado floral de Miss Selfridge",15.5,morado,asos,11736,vestido,15.5
4723,Miss Selfridge,Vestido corto multicolor para festivales con falda escalonada y estampado de florecitas de chifón de Miss Selfridge,26.5,multicolor,asos,11737,falda,26.5
4066,Miss Selfridge,Vestido corto con detalle de corsé y bordado inglés variado de Miss Selfridge,36.0,multicolor,asos,11738,lenceria,36.0
837,Miss Selfridge,Camiseta corta color crema para festivales con flecos de macramé de Miss Selfridge,20.0,beis,asos,11739,camiseta,20.0
9469,Miss Selfridge,Vestido veraniego azul con lazada en la espalda en denim de Miss Selfridge,30.5,azul,asos,11740,vestido,30.5
7273,Miss Selfridge,Vestido de tarde midi rosa con mangas abullonadas y estampado de corazones de Miss Selfridge,22.0,rosa,asos,11741,vestido,22.0
10194,Miss Selfridge,Vestido corto con estampado de florecitas monocromático y escote corazón de Miss Selfridge,14.79,negro,asos,11742,vestido,14.79
9200,Miss Selfridge,Vestido midi multicolor con estampado de girasoles y lazada en la parte delantera de Miss Selfridge,13.0,multicolor,asos,11743,vestido,13.0
4026,Miss Selfridge,Vestido corto color marfil amplio con jaretas e insertos de encaje de algodón de Miss Selfridge,26.0,beis,asos,11744,vestido,26.0
9199,Miss Selfridge,Vestido lencero corto negro con estampado floral tropical y lazada en la espalda de Miss Selfridge - BLACK,13.0,negro,asos,11745,vestido,13.0
6996,Miss Selfridge,Vestido color marfil con volantes de punto de Miss Selfridge,31.0,beis,asos,11746,vestido,31.0
7823,Miss Selfridge,"Vestido largo con estampado de lunares variados, abertura y detalle de volantes de Miss Selfridge",29.0,negro,asos,11747,vestido,29.0
6576,Miss Selfridge,Vestido corto azul fruncido en la parte delantera de Miss Selfridge,8.0,azul,asos,11748,vestido,8.0
